Gender,Event M/W,Location,Year,Medal,Name,Nationality,Result,Event,Time_Cleaned,MixMatch
M,Long Jump Men,London,1908,S,Daniel KELLY,USA,7.09,Long Jump,7.09,MLondon1908SLong Jump
M,Long Jump Men,London,1908,B,Calvin BRICKER,CAN,7.08,Long Jump,7.08,MLondon1908BLong Jump
M,Long Jump Men,Paris,1900,G,Alvin KRAENZLEIN,USA,7.185,Long Jump,7.185,MParis1900GLong Jump
M,Long Jump Men,Paris,1900,S,Meyer PRINSTEIN,USA,7.175,Long Jump,7.175,MParis1900SLong Jump
M,Long Jump Men,Paris,1900,B,Patrick LEAHY,GBR,6.95,Long Jump,6.95,MParis1900BLong Jump
M,Long Jump Men,London,2012,G,Greg RUTHERFORD,GBR,8.31,Long Jump,8.31,MLondon2012GLong Jump
M,Long Jump Men,London,2012,S,Mitchell WATT,AUS,8.16,Long Jump,8.16,MLondon2012SLong Jump
M,Long Jump Men,London,2012,B,Will CLAYE,USA,8.12,Long Jump,8.12,MLondon2012BLong Jump
M,Long Jump Men,Athens,2004,G,Dwight PHILLIPS,USA,8.59,Long Jump,8.59,MAthens2004GLong Jump
M,Long Jump Men,Athens,2004,S,John MOFFITT,USA,8.47,Long Jump,8.47,MAthens2004SLong Jump
M,Long Jump Men,Athens,2004,B,Joan Lino MARTINEZ,ESP,8.32,Long Jump,8.32,MAthens2004BLong Jump
M,Long Jump Men,Atlanta,1996,G,Carl LEWIS,USA,8.5,Long Jump,8.5,MAtlanta1996GLong Jump
M,Long Jump Men,Atlanta,1996,S,James BECKFORD,JAM,8.29,Long Jump,8.29,MAtlanta1996SLong Jump
M,Long Jump Men,Atlanta,1996,B,Joe GREENE,USA,8.24,Long Jump,8.24,MAtlanta1996BLong Jump
M,Long Jump Men,Moscow,1980,G,Lutz DOMBROWSKI,GDR,8.54,Long Jump,8.54,MMoscow1980GLong Jump
M,Long Jump Men,Moscow,1980,S,Frank PASCHEK,GDR,8.21,Long Jump,8.21,MMoscow1980SLong Jump
M,Long Jump Men,Moscow,1980,B,Valeri PODLUZHNYI,URS,8.18,Long Jump,8.18,MMoscow1980BLong Jump
M,Long Jump Men,Tokyo,1964,G,Lynn DAVIES,GBR,8.07,Long Jump,8.07,MTokyo1964GLong Jump
M,Long Jump Men,Tokyo,1964,S,Ralph BOSTON,USA,8.03,Long Jump,8.03,MTokyo1964SLong Jump
M,Long Jump Men,Tokyo,1964,B,Igor TER-OVANESYAN,URS,7.99,Long Jump,7.99,MTokyo1964BLong Jump
M,Long Jump Men,Los Angeles,1932,G,Edward Lansing GORDON,USA,7.64,Long Jump,7.64,MLos Angeles1932GLong Jump
M,Long Jump Men,Los Angeles,1932,S,Lambert REDD,USA,7.6,Long Jump,7.6,MLos Angeles1932SLong Jump
M,Long Jump Men,Los Angeles,1932,B,Chuhei NAMBU,JPN,7.45,Long Jump,7.45,MLos Angeles1932BLong Jump
M,Long Jump Men,Paris,1924,G,William De Hart HUBBARD,USA,7.445,Long Jump,7.445,MParis1924GLong Jump
M,Long Jump Men,Paris,1924,S,Edward Orval GOURDIN,USA,7.275,Long Jump,7.275,MParis1924SLong Jump
M,Long Jump Men,Paris,1924,B,Sverre HANSEN,NOR,7.26,Long Jump,7.26,MParis1924BLong Jump
M,Long Jump Men,Stockholm,1912,G,Albert GUTTERSON,USA,7.6,Long Jump,7.6,MStockholm1912GLong Jump
M,Long Jump Men,Stockholm,1912,S,Calvin BRICKER,CAN,7.21,Long Jump,7.21,MStockholm1912SLong Jump
M,Long Jump Men,Stockholm,1912,B,Georg ABERG,SWE,7.18,Long Jump,7.18,MStockholm1912BLong Jump
M,Long Jump Men,St Louis,1904,G,Meyer PRINSTEIN,USA,7.34,Long Jump,7.34,MSt Louis1904GLong Jump
M,Long Jump Men,St Louis,1904,S,Daniel FRANK,USA,6.89,Long Jump,6.89,MSt Louis1904SLong Jump
M,Long Jump Men,St Louis,1904,B,Robert STANGLAND,USA,6.88,Long Jump,6.88,MSt Louis1904BLong Jump
M,Long Jump Men,Athens,1896,G,Ellery CLARK,USA,6.35,Long Jump,6.35,MAthens1896GLong Jump
M,Long Jump Men,Athens,1896,S,Robert GARRETT,USA,6.18,Long Jump,6.18,MAthens1896SLong Jump
M,Long Jump Men,Athens,1896,B,James CONNOLLY,USA,6.11,Long Jump,6.11,MAthens1896BLong Jump
M,Marathon Men,Rio,2016,G,Eliud Kipchoge ROTICH,KEN,02:08:44,Marathon,7724,MRio2016GMarathon
M,Marathon Men,Rio,2016,S,Feyisa LILESA,ETH,02:09:54,Marathon,7794,MRio2016SMarathon
M,Marathon Men,Rio,2016,B,Galen RUPP,USA,02:10:05,Marathon,7805,MRio2016BMarathon
M,Marathon Men,Beijing,2008,G,Samuel Kamau WANJIRU,KEN,2h06:32,Marathon,02:06:32,MBeijing2008GMarathon
M,Marathon Men,Beijing,2008,S,Jaouad GHARIB,MAR,2h07:16,Marathon,02:07:16,MBeijing2008SMarathon
M,Marathon Men,Beijing,2008,B,Tsegay KEBEDE,ETH,2h10:00,Marathon,02:10:00,MBeijing2008BMarathon
M,Marathon Men,Sydney,2000,G,Gezahegne ABERA,ETH,02h10:11,Marathon,02:10:11,MSydney2000GMarathon
M,Marathon Men,Sydney,2000,S,Erick WAINAINA,KEN,02h10:31,Marathon,02:10:31,MSydney2000SMarathon
M,Marathon Men,Sydney,2000,B,Tesfaye TOLA,ETH,02h11:10,Marathon,02:11:10,MSydney2000BMarathon
M,Marathon Men,Barcelona,1992,G,Young-Cho HWANG,KOR,02:13:23,Marathon,8003,MBarcelona1992GMarathon
M,Marathon Men,Barcelona,1992,S,Koichi MORISHITA,JPN,02:13:45,Marathon,8025,MBarcelona1992SMarathon
M,Marathon Men,Barcelona,1992,B,Stephan FREIGANG,GER,02:14:00,Marathon,8040,MBarcelona1992BMarathon
M,Marathon Men,Los Angeles,1984,G,Carlos LOPES,POR,02:09:21,Marathon,7761,MLos Angeles1984GMarathon
M,Marathon Men,Los Angeles,1984,S,John TREACY,IRL,02:09:56,Marathon,7796,MLos Angeles1984SMarathon
M,Marathon Men,Los Angeles,1984,B,Charles SPEDDING,GBR,02:09:58,Marathon,7798,MLos Angeles1984BMarathon
M,Marathon Men,Montreal,1976,G,Waldemar CIERPINSKI,GDR,02:09:55,Marathon,7795,MMontreal1976GMarathon
M,Marathon Men,Montreal,1976,S,Frank Charles SHORTER,USA,02:10:46,Marathon,7846,MMontreal1976SMarathon
M,Marathon Men,Montreal,1976,B,Karel LISMONT,BEL,02:11:13,Marathon,7873,MMontreal1976BMarathon
M,Marathon Men,Mexico,1968,G,Mamo WOLDE,ETH,02:20:26,Marathon,8426,MMexico1968GMarathon
M,Marathon Men,Mexico,1968,S,Kenji KIMIHARA,JPN,02:23:31,Marathon,8611,MMexico1968SMarathon
M,Marathon Men,Mexico,1968,B,Mike RYAN,NZL,02:23:45,Marathon,8625,MMexico1968BMarathon
M,Marathon Men,Rome,1960,G,Abebe BIKILA,ETH,02:15:16,Marathon,8116,MRome1960GMarathon
M,Marathon Men,Rome,1960,S,Abdesiem RHADI BEN ABDESSELEM,MAR,02:15:42,Marathon,8142,MRome1960SMarathon
M,Marathon Men,Rome,1960,B,Barry MAGEE,NZL,02:17:18,Marathon,8238,MRome1960BMarathon
M,Marathon Men,Helsinki,1952,G,Emil ZÃTOPEK,TCH,02:23:03,Marathon,8583,MHelsinki1952GMarathon
M,Marathon Men,Helsinki,1952,S,Reinaldo GORNO,ARG,02:25:35,Marathon,8735,MHelsinki1952SMarathon
M,Marathon Men,Helsinki,1952,B,Gustaf JANSSON,SWE,02:26:07,Marathon,8767,MHelsinki1952BMarathon
M,Marathon Men,Berlin,1936,G,Kitei SON,JPN,02:29:19,Marathon,8959,MBerlin1936GMarathon
M,Marathon Men,Berlin,1936,S,Ernest HARPER,GBR,02:31:23,Marathon,9083,MBerlin1936SMarathon
M,Marathon Men,Berlin,1936,B,Shoryu NAN,JPN,02:31:42,Marathon,9102,MBerlin1936BMarathon
M,Marathon Men,Amsterdam,1928,G,BoughÃ¨ra EL OUAFI,FRA,00:02:33,Marathon,153,MAmsterdam1928GMarathon
M,Marathon Men,Amsterdam,1928,S,Manuel PLAZA,CHI,00:02:33,Marathon,153,MAmsterdam1928SMarathon
M,Marathon Men,Amsterdam,1928,B,Martti MARTTELIN,FIN,00:02:35,Marathon,155,MAmsterdam1928BMarathon
M,Marathon Men,Antwerp,1920,G,Hannes KOLEHMAINEN,FIN,02:32:36,Marathon,9156,MAntwerp1920GMarathon
M,Marathon Men,Antwerp,1920,S,JÃ¼ri LOSSMANN,EST,02:32:49,Marathon,9169,MAntwerp1920SMarathon
M,Marathon Men,Antwerp,1920,B,Valerio ARRI,ITA,02:36:33,Marathon,9393,MAntwerp1920BMarathon
M,Marathon Men,London,1908,G,John HAYES,USA,02:55:18,Marathon,10518,MLondon1908GMarathon
M,Marathon Men,London,1908,S,Charles HEFFERON,RSA,02:56:06,Marathon,10566,MLondon1908SMarathon
M,Marathon Men,London,1908,B,Joseph FORSHAW,USA,02:57:10,Marathon,10630,MLondon1908BMarathon
M,Marathon Men,Paris,1900,G,Michel THÃATO,FRA,2-59:45.0,Marathon,02:59:45,MParis1900GMarathon
M,Marathon Men,Paris,1900,S,Ãmile CHAMPION,FRA,3-04:17.0,Marathon,03:04:17,MParis1900SMarathon
M,Marathon Men,Paris,1900,B,Ernst FAST,SWE,3-37:14.0,Marathon,03:37:14,MParis1900BMarathon
M,Marathon Men,London,2012,G,Stephen KIPROTICH,UGA,02:08:01,Marathon,7681,MLondon2012GMarathon
M,Marathon Men,London,2012,S,Abel KIRUI,KEN,02:08:27,Marathon,7707,MLondon2012SMarathon
M,Marathon Men,London,2012,B,Wilson Kipsang KIPROTICH,KEN,02:09:37,Marathon,7777,MLondon2012BMarathon
M,Marathon Men,Athens,2004,G,Stefano BALDINI,ITA,2h10:55,Marathon,02:10:55,MAthens2004GMarathon
M,Marathon Men,Athens,2004,S,Mebrahtom KEFLEZIGHI,USA,2h11:29,Marathon,02:11:29,MAthens2004SMarathon
M,Marathon Men,Athens,2004,B,Vanderlei DE LIMA,BRA,2h12:11,Marathon,02:12:11,MAthens2004BMarathon
M,Marathon Men,Atlanta,1996,G,Josia THUGWANE,RSA,02:12:36,Marathon,7956,MAtlanta1996GMarathon
M,Marathon Men,Atlanta,1996,S,Bong Ju LEE,KOR,02:12:39,Marathon,7959,MAtlanta1996SMarathon
M,Marathon Men,Atlanta,1996,B,Erick WAINAINA,KEN,02:12:44,Marathon,7964,MAtlanta1996BMarathon
M,Marathon Men,Seoul,1988,G,Gelindo BORDIN,ITA,02:10:32,Marathon,7832,MSeoul1988GMarathon
M,Marathon Men,Seoul,1988,S,Douglas WAKIIHURI,KEN,02:10:47,Marathon,7847,MSeoul1988SMarathon
M,Marathon Men,Seoul,1988,B,Hussein AHMED SALAH,DJI,02:10:59,Marathon,7859,MSeoul1988BMarathon
M,Marathon Men,Moscow,1980,G,Waldemar CIERPINSKI,GDR,02:11:03,Marathon,7863,MMoscow1980GMarathon
M,Marathon Men,Moscow,1980,S,Gerard NIJBOER,NED,02:11:20,Marathon,7880,MMoscow1980SMarathon
M,Marathon Men,Moscow,1980,B,Setymkul DZHUMANAZAROV,URS,02:11:35,Marathon,7895,MMoscow1980BMarathon
M,Marathon Men,Munich,1972,G,Frank Charles SHORTER,USA,02:12:20,Marathon,7940,MMunich1972GMarathon
M,Marathon Men,Munich,1972,S,Karel LISMONT,BEL,02:14:32,Marathon,8072,MMunich1972SMarathon
M,Marathon Men,Munich,1972,B,Mamo WOLDE,ETH,02:15:08,Marathon,8108,MMunich1972BMarathon
M,Marathon Men,Tokyo,1964,G,Abebe BIKILA,ETH,02:12:11,Marathon,7931,MTokyo1964GMarathon
M,Marathon Men,Tokyo,1964,S,Basil HEATLEY,GBR,02:16:19,Marathon,8179,MTokyo1964SMarathon
M,Marathon Men,Tokyo,1964,B,Kokichi TSUBURAYA,JPN,02:16:23,Marathon,8183,MTokyo1964BMarathon
M,Marathon Men,Melbourne / Stockholm,1956,G,Alain MIMOUN,FRA,02:25:00,Marathon,8700,MMelbourne / Stockholm1956GMarathon
M,Marathon Men,Melbourne / Stockholm,1956,S,Franjo MIHALIC,YUG,02:26:32,Marathon,8792,MMelbourne / Stockholm1956SMarathon
M,Marathon Men,Melbourne / Stockholm,1956,B,Veikko KARVONEN,FIN,02:27:47,Marathon,8867,MMelbourne / Stockholm1956BMarathon
M,Marathon Men,London,1948,G,Delfo CABRERA,ARG,02:34:52,Marathon,9292,MLondon1948GMarathon
M,Marathon Men,London,1948,S,Thomas John Henry RICHARDS,GBR,02:35:08,Marathon,9308,MLondon1948SMarathon
M,Marathon Men,London,1948,B,Etienne GAILLY,BEL,02:35:34,Marathon,9334,MLondon1948BMarathon
M,Marathon Men,Los Angeles,1932,G,Juan Carlos ZABALA,ARG,02:31:36,Marathon,9096,MLos Angeles1932GMarathon
M,Marathon Men,Los Angeles,1932,S,Samuel FERRIS,GBR,02:31:55,Marathon,9115,MLos Angeles1932SMarathon
M,Marathon Men,Los Angeles,1932,B,Armas TOIVONEN,FIN,02:32:12,Marathon,9132,MLos Angeles1932BMarathon
M,Marathon Men,Paris,1924,G,Albin STENROOS,FIN,02:41:23,Marathon,9683,MParis1924GMarathon
M,Marathon Men,Paris,1924,S,Romeo BERTINI,ITA,02:47:20,Marathon,10040,MParis1924SMarathon
M,Marathon Men,Paris,1924,B,Clarence DEMAR,USA,02:48:14,Marathon,10094,MParis1924BMarathon
M,Marathon Men,Stockholm,1912,G,Kennedy Kane MCARTHUR,RSA,02:36:55,Marathon,9415,MStockholm1912GMarathon
M,Marathon Men,Stockholm,1912,S,Christian W. GITSHAM,RSA,02:37:52,Marathon,9472,MStockholm1912SMarathon
M,Marathon Men,Stockholm,1912,B,Gaston STROBINO,USA,02:38:42,Marathon,9522,MStockholm1912BMarathon
M,Marathon Men,St Louis,1904,G,Thomas HICKS,USA,03:28:53,Marathon,12533,MSt Louis1904GMarathon
M,Marathon Men,St Louis,1904,S,Albert CORAY,USA,03:34:52,Marathon,12892,MSt Louis1904SMarathon
M,Marathon Men,St Louis,1904,B,Arthur NEWTON,USA,03:47:33,Marathon,13653,MSt Louis1904BMarathon
M,Marathon Men,Athens,1896,G,Spyridon LOUIS,GRE,2-58:50,Marathon,02:58:50,MAthens1896GMarathon
M,Marathon Men,Athens,1896,S,Kharilaos VASILAKOS,GRE,3-06:03,Marathon,03:06:03,MAthens1896SMarathon
M,Marathon Men,Athens,1896,B,Gyula KELLNER,HUN,3-06:35,Marathon,03:06:35,MAthens1896BMarathon
M,Pole Vault Men,Rio,2016,G,Thiago Braz DA SILVA,BRA,6.03,Pole Vault,6.03,MRio2016GPole Vault
M,Pole Vault Men,Rio,2016,S,Renaud LAVILLENIE,FRA,5.98,Pole Vault,5.98,MRio2016SPole Vault
M,Pole Vault Men,Rio,2016,B,Sam KENDRICKS,USA,5.85,Pole Vault,5.85,MRio2016BPole Vault
M,Pole Vault Men,Beijing,2008,G,Steve HOOKER,AUS,5.96,Pole Vault,5.96,MBeijing2008GPole Vault
M,Pole Vault Men,Beijing,2008,S,Evgeniy LUKYANENKO,RUS,5.85,Pole Vault,5.85,MBeijing2008SPole Vault
M,Pole Vault Men,Sydney,2000,G,Nick HYSONG,USA,5.9,Pole Vault,5.9,MSydney2000GPole Vault
M,Pole Vault Men,Sydney,2000,S,Lawrence JOHNSON,USA,5.9,Pole Vault,5.9,MSydney2000SPole Vault
M,Pole Vault Men,Sydney,2000,B,Maksim TARASOV,RUS,5.9,Pole Vault,5.9,MSydney2000BPole Vault
M,Pole Vault Men,Barcelona,1992,G,Maksim TARASOV,EUN,5.8,Pole Vault,5.8,MBarcelona1992GPole Vault
M,Pole Vault Men,Barcelona,1992,S,Igor TRANDENKOV,EUN,5.8,Pole Vault,5.8,MBarcelona1992SPole Vault
M,Pole Vault Men,Barcelona,1992,B,Javier GARCÃA,ESP,5.75,Pole Vault,5.75,MBarcelona1992BPole Vault
M,Pole Vault Men,Rome,1960,G,Don BRAGG,USA,4.7,Pole Vault,4.7,MRome1960GPole Vault
M,Pole Vault Men,Rome,1960,S,Ronald MORRIS,USA,4.6,Pole Vault,4.6,MRome1960SPole Vault
M,Pole Vault Men,Rome,1960,B,Eeles LANDSTRÃM,FIN,4.55,Pole Vault,4.55,MRome1960BPole Vault
M,Pole Vault Men,Helsinki,1952,G,Bob RICHARDS,USA,4.55,Pole Vault,4.55,MHelsinki1952GPole Vault
M,Pole Vault Men,Helsinki,1952,S,Don LAZ,USA,4.5,Pole Vault,4.5,MHelsinki1952SPole Vault
M,Pole Vault Men,Helsinki,1952,B,Ragnar Torsten LUNDBERG,SWE,4.4,Pole Vault,4.4,MHelsinki1952BPole Vault
M,Pole Vault Men,London,1908,G,Alfred Carleten GILBERT,USA,3.71,Pole Vault,3.71,MLondon1908GPole Vault
M,Pole Vault Men,London,1908,G,Edward COOK,USA,3.71,Pole Vault,3.71,MLondon1908GPole Vault
M,Pole Vault Men,London,1908,B,Edward ARCHIBALD,CAN,3.58,Pole Vault,3.58,MLondon1908BPole Vault
M,Pole Vault Men,London,1908,B,Charles JACOBS,USA,3.58,Pole Vault,3.58,MLondon1908BPole Vault
M,Pole Vault Men,London,1908,B,Bruno SÃDERSTRÃM,SWE,3.58,Pole Vault,3.58,MLondon1908BPole Vault
M,Pole Vault Men,Paris,1900,G,Irving BAXTER,USA,3.3,Pole Vault,3.3,MParis1900GPole Vault
M,Pole Vault Men,Paris,1900,S,Meredith COLKETT,USA,3.25,Pole Vault,3.25,MParis1900SPole Vault
M,Pole Vault Men,Paris,1900,B,Carl Albert ANDERSEN,NOR,3.2,Pole Vault,3.2,MParis1900BPole Vault
M,Pole Vault Men,London,2012,G,Renaud LAVILLENIE,FRA,5.97,Pole Vault,5.97,MLondon2012GPole Vault
M,Pole Vault Men,London,2012,S,Bjorn OTTO,GER,5.91,Pole Vault,5.91,MLondon2012SPole Vault
M,Pole Vault Men,London,2012,B,Raphael HOLZDEPPE,GER,5.91,Pole Vault,5.91,MLondon2012BPole Vault
M,Pole Vault Men,Athens,2004,G,Timothy MACK,USA,5.95,Pole Vault,5.95,MAthens2004GPole Vault
M,Pole Vault Men,Athens,2004,S,Toby STEVENSON,USA,5.9,Pole Vault,5.9,MAthens2004SPole Vault
M,Pole Vault Men,Athens,2004,B,Giuseppe GIBILISCO,ITA,5.85,Pole Vault,5.85,MAthens2004BPole Vault
M,Pole Vault Men,Atlanta,1996,G,Jean GALFIONE,FRA,5.92,Pole Vault,5.92,MAtlanta1996GPole Vault
M,Pole Vault Men,Atlanta,1996,S,Igor TRANDENKOV,RUS,5.92,Pole Vault,5.92,MAtlanta1996SPole Vault
M,Pole Vault Men,Atlanta,1996,B,Andrei TIVONTCHIK,GER,5.92,Pole Vault,5.92,MAtlanta1996BPole Vault
M,Pole Vault Men,Moscow,1980,G,Wladyslaw KOZAKIEWICZ,POL,5.78,Pole Vault,5.78,MMoscow1980GPole Vault
M,Pole Vault Men,Moscow,1980,S,Tadeusz SLUSARSKI,POL,5.65,Pole Vault,5.65,MMoscow1980SPole Vault
M,Pole Vault Men,Moscow,1980,S,Konstantin VOLKOV,URS,5.65,Pole Vault,5.65,MMoscow1980SPole Vault
M,Pole Vault Men,Tokyo,1964,G,Fred HANSEN,USA,5.1,Pole Vault,5.1,MTokyo1964GPole Vault
M,Pole Vault Men,Tokyo,1964,S,Wolfgang REINHARDT,EUA,5.05,Pole Vault,5.05,MTokyo1964SPole Vault
M,Pole Vault Men,Tokyo,1964,B,Klaus LEHNERTZ,EUA,5,Pole Vault,5,MTokyo1964BPole Vault
M,Pole Vault Men,Los Angeles,1932,G,William Waring MILLER,USA,4.315,Pole Vault,4.315,MLos Angeles1932GPole Vault
M,Pole Vault Men,Los Angeles,1932,S,Shuhei NISHIDA,JPN,4.3,Pole Vault,4.3,MLos Angeles1932SPole Vault
M,Pole Vault Men,Los Angeles,1932,B,George JEFFERSON,USA,4.2,Pole Vault,4.2,MLos Angeles1932BPole Vault
M,Pole Vault Men,Paris,1924,G,Lee BARNES,USA,3.95,Pole Vault,3.95,MParis1924GPole Vault
M,Pole Vault Men,Paris,1924,S,Glenn GRAHAM,USA,3.95,Pole Vault,3.95,MParis1924SPole Vault
M,Pole Vault Men,Paris,1924,B,James BROOKER,USA,3.9,Pole Vault,3.9,MParis1924BPole Vault
M,Pole Vault Men,Stockholm,1912,G,Harry Stoddard BABCOCK,USA,3.95,Pole Vault,3.95,MStockholm1912GPole Vault
M,Pole Vault Men,Stockholm,1912,S,Frank NELSON,USA,3.85,Pole Vault,3.85,MStockholm1912SPole Vault
M,Pole Vault Men,Stockholm,1912,S,Marc WRIGHT,USA,3.85,Pole Vault,3.85,MStockholm1912SPole Vault
M,Pole Vault Men,Stockholm,1912,B,William HAPPENNY,CAN,3.8,Pole Vault,3.8,MStockholm1912BPole Vault
M,Pole Vault Men,Stockholm,1912,B,Bertil UGGLA,SWE,3.8,Pole Vault,3.8,MStockholm1912BPole Vault
M,Pole Vault Men,Stockholm,1912,B,Frank MURPHY,USA,3.8,Pole Vault,3.8,MStockholm1912BPole Vault
M,Pole Vault Men,St Louis,1904,G,Charles DVORAK,USA,3.5,Pole Vault,3.5,MSt Louis1904GPole Vault
M,Pole Vault Men,St Louis,1904,S,Leroy SAMSE,USA,3.43,Pole Vault,3.43,MSt Louis1904SPole Vault
M,Pole Vault Men,St Louis,1904,B,Louis WILKINS,USA,3.43,Pole Vault,3.43,MSt Louis1904BPole Vault
M,Pole Vault Men,Athens,1896,G,William Welles HOYT,USA,3.3,Pole Vault,3.3,MAthens1896GPole Vault
M,Pole Vault Men,Athens,1896,S,Albert TYLER,USA,3.2,Pole Vault,3.2,MAthens1896SPole Vault
M,Pole Vault Men,Athens,1896,B,Evangelos DAMASKOS,GRE,2.6,Pole Vault,2.6,MAthens1896BPole Vault
M,Pole Vault Men,Athens,1896,B,Ioannis THEODOROPOULOS,GRE,2.6,Pole Vault,2.6,MAthens1896BPole Vault
M,Shot Put Men,Rio,2016,G,Ryan CROUSER,USA,22.52,Shot Put,22.52,MRio2016GShot Put
M,Shot Put Men,Rio,2016,S,Joe KOVACS,USA,21.78,Shot Put,21.78,MRio2016SShot Put
M,Shot Put Men,Rio,2016,B,Tomas WALSH,NZL,21.36,Shot Put,21.36,MRio2016BShot Put
M,Shot Put Men,Beijing,2008,G,Tomasz MAJEWSKI,POL,21.51,Shot Put,21.51,MBeijing2008GShot Put
M,Shot Put Men,Beijing,2008,S,Christian CANTWELL,USA,21.09,Shot Put,21.09,MBeijing2008SShot Put
M,Shot Put Men,Beijing,2008,B,Dylan ARMSTRONG,CAN,21.04,Shot Put,21.04,MBeijing2008BShot Put
M,Shot Put Men,Sydney,2000,G,Arsi HARJU,FIN,21.29,Shot Put,21.29,MSydney2000GShot Put
M,Shot Put Men,Sydney,2000,S,Adam NELSON,USA,21.21,Shot Put,21.21,MSydney2000SShot Put
M,Shot Put Men,Sydney,2000,B,John GODINA,USA,21.2,Shot Put,21.2,MSydney2000BShot Put
M,Shot Put Men,Barcelona,1992,G,Mike STULCE,USA,21.7,Shot Put,21.7,MBarcelona1992GShot Put
M,Shot Put Men,Barcelona,1992,S,Jim DOEHRING,USA,20.96,Shot Put,20.96,MBarcelona1992SShot Put
M,Shot Put Men,Barcelona,1992,B,Vyacheslav LYKHO,EUN,20.94,Shot Put,20.94,MBarcelona1992BShot Put
M,Shot Put Men,Los Angeles,1984,G,Alessandro ANDREI,ITA,21.26,Shot Put,21.26,MLos Angeles1984GShot Put
M,Shot Put Men,Los Angeles,1984,S,Michael D'Andrea CARTER,USA,21.09,Shot Put,21.09,MLos Angeles1984SShot Put
M,Shot Put Men,Los Angeles,1984,B,Dave LAUT,USA,20.97,Shot Put,20.97,MLos Angeles1984BShot Put
M,Shot Put Men,Rome,1960,G,William NIEDER,USA,19.68,Shot Put,19.68,MRome1960GShot Put
M,Shot Put Men,Rome,1960,S,Parry O'BRIEN,USA,19.11,Shot Put,19.11,MRome1960SShot Put
M,Shot Put Men,Rome,1960,B,Dallas LONG,USA,19.01,Shot Put,19.01,MRome1960BShot Put
M,Shot Put Men,Helsinki,1952,G,Parry O'BRIEN,USA,17.41,Shot Put,17.41,MHelsinki1952GShot Put
M,Shot Put Men,Helsinki,1952,S,Darrow Clarence HOOPER,USA,17.39,Shot Put,17.39,MHelsinki1952SShot Put
M,Shot Put Men,Helsinki,1952,B,James FUCHS,USA,17.06,Shot Put,17.06,MHelsinki1952BShot Put
M,Shot Put Men,Berlin,1936,G,Hans WOELLKE,GER,16.2,Shot Put,16.2,MBerlin1936GShot Put
M,Shot Put Men,Berlin,1936,S,Sulo BÃRLUND,FIN,16.12,Shot Put,16.12,MBerlin1936SShot Put
M,Shot Put Men,Berlin,1936,B,Gerhard STÃCK,GER,15.66,Shot Put,15.66,MBerlin1936BShot Put
M,Shot Put Men,London,1908,G,Ralph ROSE,USA,14.21,Shot Put,14.21,MLondon1908GShot Put
M,Shot Put Men,London,1908,S,Denis HORGAN,GBR,13.62,Shot Put,13.62,MLondon1908SShot Put
M,Shot Put Men,London,1908,B,John GARRELLS,USA,13.18,Shot Put,13.18,MLondon1908BShot Put
M,Shot Put Men,Paris,1900,G,Richard SHELDON,USA,14.1,Shot Put,14.1,MParis1900GShot Put
M,Shot Put Men,Paris,1900,S,Josiah MCCRACKEN,USA,12.85,Shot Put,12.85,MParis1900SShot Put
M,Shot Put Men,Paris,1900,B,Robert GARRETT,USA,12.35,Shot Put,12.35,MParis1900BShot Put
M,Shot Put Men,London,2012,G,Tomasz MAJEWSKI,POL,21.89,Shot Put,21.89,MLondon2012GShot Put
M,Shot Put Men,London,2012,S,David STORL,GER,21.86,Shot Put,21.86,MLondon2012SShot Put
M,Shot Put Men,London,2012,B,Reese HOFFA,USA,21.23,Shot Put,21.23,MLondon2012BShot Put
M,Shot Put Men,Athens,2004,G,Adam NELSON,USA,21.16,Shot Put,21.16,MAthens2004GShot Put
M,Shot Put Men,Athens,2004,S,Joachim Broechner OLSEN,DEN,21.07,Shot Put,21.07,MAthens2004SShot Put
M,Shot Put Men,Athens,2004,B,Manuel MARTINEZ,ESP,20.84,Shot Put,20.84,MAthens2004BShot Put
M,Shot Put Men,Atlanta,1996,G,Randy BARNES,USA,21.62,Shot Put,21.62,MAtlanta1996GShot Put
M,Shot Put Men,Atlanta,1996,S,John GODINA,USA,20.79,Shot Put,20.79,MAtlanta1996SShot Put
M,Shot Put Men,Atlanta,1996,B,Oleksandr BAGACH,UKR,20.75,Shot Put,20.75,MAtlanta1996BShot Put
M,Shot Put Men,Moscow,1980,G,Vladimir KISELEV,URS,21.35,Shot Put,21.35,MMoscow1980GShot Put
M,Shot Put Men,Moscow,1980,S,Aleksandr BARYSHNIKOV,URS,21.08,Shot Put,21.08,MMoscow1980SShot Put
M,Shot Put Men,Moscow,1980,B,Udo BEYER,GDR,21.06,Shot Put,21.06,MMoscow1980BShot Put
M,Shot Put Men,Tokyo,1964,G,Dallas LONG,USA,20.33,Shot Put,20.33,MTokyo1964GShot Put
M,Shot Put Men,Tokyo,1964,S,Randy MATSON,USA,20.2,Shot Put,20.2,MTokyo1964SShot Put
M,Shot Put Men,Tokyo,1964,B,Vilmos VARJU,HUN,19.39,Shot Put,19.39,MTokyo1964BShot Put
M,Shot Put Men,Los Angeles,1932,G,Leo SEXTON,USA,16,Shot Put,16,MLos Angeles1932GShot Put
M,Shot Put Men,Los Angeles,1932,S,Harlow ROTHERT,USA,15.67,Shot Put,15.67,MLos Angeles1932SShot Put
